firstname,lastname,birthmonth,birthday,birthyear,course,phonenumber,,,Birth's Per Month,,Birth's Per Day,,Birth's Per Year,,Person's Per Course,,Globe or Smart,,,
name2733,lastname2733,December,26,99,BS Management,639274654361.00,927.47,927,,,,,,,,,,,,
name2734,lastname2734,July,14,0,BS IT Entrepreneurship,639187025168.00,918.70,918,,,,,,,,,,,,
name2735,lastname2735,June,4,97,BS IT Entrepreneurship,639188288427.00,918.83,918,,,,,,,,,,,,
name2736,lastname2736,August,23,1,BS Management Engineering,639279717453.00,927.97,927,,,,,,,,,,,,
name2737,lastname2737,August,1,99,BS IT Entrepreneurship,639275029852.00,927.50,927,,,,,,,,,,,,
name2738,lastname2738,August,15,99,BS Management,639279863332.00,927.99,927,,,,,,,,,,,,
name2739,lastname2739,October,7,98,BS Legal Management,639175087141.00,917.51,917,,,,,,,,,,,,
name2740,lastname2740,February,20,97,BS IT Entrepreneurship,639184959723.00,918.50,918,,,,,,,,,,,,
name2741,lastname2741,December,16,97,BS Management Engineering,639185844013.00,918.58,918,,,,,,,,,,,,
name2742,lastname2742,November,24,98,BS IT Entrepreneurship,639174451743.00,917.45,917,,,,,,,,,,,,
name2743,lastname2743,November,2,97,BS Comtech,639274257150.00,927.43,927,,,,,,,,,,,,
name2744,lastname2744,December,27,99,BS Management,639276603770.00,927.66,927,,,,,,,,,,,,
name2745,lastname2745,August,18,99,BS Management Engineering,639183117239.00,918.31,918,,,,,,,,,,,,
name2746,lastname2746,August,14,0,BS Management,639178649783.00,917.86,917,,,,,,,,,,,,
name2747,lastname2747,July,12,97,BS Management,639175471040.00,917.55,917,,,,,,,,,,,,
name2748,lastname2748,November,27,97,BS Comtech,639189256259.00,918.93,918,,,,,,,,,,,,
name2749,lastname2749,May,11,97,BS Management,639273936987.00,927.39,927,,,,,,,,,,,,
name2750,lastname2750,May,22,99,BS Management,639177459229.00,917.75,917,,,,,,,,,,,,
name2751,lastname2751,June,26,97,BS Comtech,639186356588.00,918.64,918,,,,,,,,,,,,
name2752,lastname2752,March,21,97,BS Comtech,639186126400.00,918.61,918,,,,,,,,,,,,
name2753,lastname2753,May,26,1,BS Management Engineering,639182287551.00,918.23,918,,,,,,,,,,,,
name2754,lastname2754,January,2,97,BS IT Entrepreneurship,639177242365.00,917.72,917,,,,,,,,,,,,
name2755,lastname2755,September,28,99,BS Legal Management,639185506867.00,918.55,918,,,,,,,,,,,,
name2756,lastname2756,October,5,1,BS IT Entrepreneurship,639172035605.00,917.20,917,,,,,,,,,,,,
name2757,lastname2757,February,22,99,BS IT Entrepreneurship,639177892740.00,917.79,917,,,,,,,,,,,,
name2758,lastname2758,April,9,98,BS Comtech,639172432739.00,917.24,917,,,,,,,,,,,,
name2759,lastname2759,January,3,97,BS Comtech,639188661533.00,918.87,918,,,,,,,,,,,,
name2760,lastname2760,May,2,0,BS IT Entrepreneurship,639273194713.00,927.32,927,,,,,,,,,,,,
name2761,lastname2761,January,11,99,BS Legal Management,639274922596.00,927.49,927,,,,,,,,,,,,
name2762,lastname2762,February,8,1,BS Management Engineering,639188697217.00,918.87,918,,,,,,,,,,,,
name2763,lastname2763,December,21,99,BS Management Engineering,639279403422.00,927.94,927,,,,,,,,,,,,
name2764,lastname2764,January,5,97,BS Management,639183165526.00,918.32,918,,,,,,,,,,,,
name2765,lastname2765,September,5,99,BS Legal Management,639278287422.00,927.83,927,,,,,,,,,,,,
name2766,lastname2766,May,2,98,BS Legal Management,639179959584.00,918.00,917,,,,,,,,,,,,
name2767,lastname2767,November,6,98,BS Management,639272802313.00,927.28,927,,,,,,,,,,,,
name2768,lastname2768,December,26,97,BS Management Engineering,639279695303.00,927.97,927,,,,,,,,,,,,
name2769,lastname2769,June,28,1,BS Management,639171889608.00,917.19,917,,,,,,,,,,,,
name2770,lastname2770,October,4,0,BS Management Engineering,639184777221.00,918.48,918,,,,,,,,,,,,
name2771,lastname2771,July,14,1,BS Comtech,639179831041.00,917.98,917,,,,,,,,,,,,
name2772,lastname2772,July,19,97,BS Comtech,639272961922.00,927.30,927,,,,,,,,,,,,
name2773,lastname2773,September,9,99,BS Legal Management,639278138305.00,927.81,927,,,,,,,,,,,,
name2774,lastname2774,June,25,97,BS Management Engineering,639179173265.00,917.92,917,,,,,,,,,,,,
name2775,lastname2775,January,3,1,BS Management Engineering,639172687940.00,917.27,917,,,,,,,,,,,,
name2776,lastname2776,March,9,1,BS Management Engineering,639185114076.00,918.51,918,,,,,,,,,,,,
name2777,lastname2777,September,15,99,BS Management,639278686320.00,927.87,927,,,,,,,,,,,,
name2778,lastname2778,July,20,97,BS Legal Management,639186056955.00,918.61,918,,,,,,,,,,,,
name2779,lastname2779,March,22,97,BS Comtech,639275811353.00,927.58,927,,,,,,,,,,,,
name2780,lastname2780,September,21,99,BS Management,639182985914.00,918.30,918,,,,,,,,,,,,
name2781,lastname2781,January,2,97,BS Management,639277172345.00,927.72,927,,,,,,,,,,,,
name2782,lastname2782,July,8,0,BS Management Engineering,639278673896.00,927.87,927,,,,,,,,,,,,
name2783,lastname2783,September,1,97,BS Management Engineering,639182395923.00,918.24,918,,,,,,,,,,,,
name2784,lastname2784,February,7,99,BS Management Engineering,639188524862.00,918.85,918,,,,,,,,,,,,
name2785,lastname2785,July,18,99,BS Legal Management,639189183415.00,918.92,918,,,,,,,,,,,,
name2786,lastname2786,March,15,99,BS IT Entrepreneurship,639279963240.00,928.00,927,,,,,,,,,,,,
name2787,lastname2787,April,13,99,BS IT Entrepreneurship,639179961035.00,918.00,917,,,,,,,,,,,,
name2788,lastname2788,July,9,98,BS Management Engineering,639178864199.00,917.89,917,,,,,,,,,,,,
name2789,lastname2789,April,1,0,BS Comtech,639271197616.00,927.12,927,,,,,,,,,,,,
name2790,lastname2790,December,7,97,BS Management Engineering,639273366772.00,927.34,927,,,,,,,,,,,,
name2791,lastname2791,February,10,99,BS Management,639178614046.00,917.86,917,,,,,,,,,,,,
name2792,lastname2792,December,1,0,BS IT Entrepreneurship,639276618965.00,927.66,927,,,,,,,,,,,,
name2793,lastname2793,January,23,98,BS Management,639189962726.00,919.00,918,,,,,,,,,,,,
name2794,lastname2794,September,21,97,BS Legal Management,639188861969.00,918.89,918,,,,,,,,,,,,
name2795,lastname2795,November,25,1,BS Management Engineering,639275024847.00,927.50,927,,,,,,,,,,,,
name2796,lastname2796,November,8,99,BS Management Engineering,639182093758.00,918.21,918,,,,,,,,,,,,
name2797,lastname2797,November,23,97,BS Management,639185382389.00,918.54,918,,,,,,,,,,,,
name2798,lastname2798,March,7,97,BS IT Entrepreneurship,639175754679.00,917.58,917,,,,,,,,,,,,
name2799,lastname2799,August,4,98,BS Management Engineering,639277461513.00,927.75,927,,,,,,,,,,,,
name2800,lastname2800,February,11,99,BS IT Entrepreneurship,639174488596.00,917.45,917,,,,,,,,,,,,
name2801,lastname2801,February,3,97,BS Management Engineering,639189705996.00,918.97,918,,,,,,,,,,,,
name2802,lastname2802,March,10,98,BS Legal Management,639178916476.00,917.89,917,,,,,,,,,,,,
name2803,lastname2803,May,8,1,BS Comtech,639175701274.00,917.57,917,,,,,,,,,,,,
name2804,lastname2804,December,8,97,BS Management,639271872504.00,927.19,927,,,,,,,,,,,,
name2805,lastname2805,May,1,98,BS Comtech,639174003946.00,917.40,917,,,,,,,,,,,,
name2806,lastname2806,December,23,97,BS Comtech,639175633847.00,917.56,917,,,,,,,,,,,,
name2807,lastname2807,February,10,1,BS Management Engineering,639273833462.00,927.38,927,,,,,,,,,,,,
name2808,lastname2808,August,12,1,BS Legal Management,639184468356.00,918.45,918,,,,,,,,,,,,
name2809,lastname2809,January,21,99,BS Comtech,639186861049.00,918.69,918,,,,,,,,,,,,
name2810,lastname2810,February,19,0,BS Management Engineering,639178715040.00,917.87,917,,,,,,,,,,,,
name2811,lastname2811,January,5,99,BS Legal Management,639275766610.00,927.58,927,,,,,,,,,,,,
name2812,lastname2812,April,10,0,BS Management,639185743461.00,918.57,918,,,,,,,,,,,,
name2813,lastname2813,November,23,99,BS Legal Management,639175773447.00,917.58,917,,,,,,,,,,,,
name2814,lastname2814,November,1,98,BS IT Entrepreneurship,639185764164.00,918.58,918,,,,,,,,,,,,
name2815,lastname2815,March,8,97,BS Management,639271804102.00,927.18,927,,,,,,,,,,,,
name2816,lastname2816,October,11,1,BS Legal Management,639171004536.00,917.10,917,,,,,,,,,,,,
name2817,lastname2817,October,1,1,BS Management,639187451327.00,918.75,918,,,,,,,,,,,,
name2818,lastname2818,November,3,97,BS Comtech,639187437191.00,918.74,918,,,,,,,,,,,,
name2819,lastname2819,June,11,98,BS Management Engineering,639276898629.00,927.69,927,,,,,,,,,,,,
name2820,lastname2820,July,11,1,BS Management Engineering,639274109791.00,927.41,927,,,,,,,,,,,,
name2821,lastname2821,July,10,97,BS Legal Management,639278528062.00,927.85,927,,,,,,,,,,,,
name2822,lastname2822,May,15,99,BS IT Entrepreneurship,639175335212.00,917.53,917,,,,,,,,,,,,
name2823,lastname2823,November,5,99,BS Management,639271687146.00,927.17,927,,,,,,,,,,,,
name2824,lastname2824,July,21,98,BS Legal Management,639272325900.00,927.23,927,,,,,,,,,,,,
name2825,lastname2825,January,5,99,BS Legal Management,639177484490.00,917.75,917,,,,,,,,,,,,
name2826,lastname2826,February,26,97,BS Comtech,639183306231.00,918.33,918,,,,,,,,,,,,
name2827,lastname2827,November,20,99,BS Comtech,639182089805.00,918.21,918,,,,,,,,,,,,
name2828,lastname2828,June,19,98,BS Comtech,639172447947.00,917.24,917,,,,,,,,,,,,
name2829,lastname2829,March,28,99,BS Legal Management,639181907406.00,918.19,918,,,,,,,,,,,,
name2830,lastname2830,August,9,0,BS IT Entrepreneurship,639187011694.00,918.70,918,,,,,,,,,,,,
name2831,lastname2831,June,20,99,BS Management,639179553093.00,917.96,917,,,,,,,,,,,,
name2832,lastname2832,December,4,98,BS IT Entrepreneurship,639173452096.00,917.35,917,,,,,,,,,,,,
name2833,lastname2833,August,26,1,BS Legal Management,639278603678.00,927.86,927,,,,,,,,,,,,
name2834,lastname2834,August,23,97,BS IT Entrepreneurship,639171055440.00,917.11,917,,,,,,,,,,,,
name2835,lastname2835,June,22,97,BS IT Entrepreneurship,639179418367.00,917.94,917,,,,,,,,,,,,
name2836,lastname2836,September,15,0,BS Legal Management,639189754150.00,918.98,918,,,,,,,,,,,,
name2837,lastname2837,September,4,97,BS Comtech,639184911922.00,918.49,918,,,,,,,,,,,,
name2838,lastname2838,September,24,97,BS Management,639185708967.00,918.57,918,,,,,,,,,,,,
name2839,lastname2839,November,20,97,BS Comtech,639274939044.00,927.49,927,,,,,,,,,,,,
name2840,lastname2840,June,15,97,BS Comtech,639274758594.00,927.48,927,,,,,,,,,,,,
name2841,lastname2841,April,18,99,BS IT Entrepreneurship,639279894671.00,927.99,927,,,,,,,,,,,,
name2842,lastname2842,May,13,1,BS Management Engineering,639176716868.00,917.67,917,,,,,,,,,,,,
name2843,lastname2843,June,4,1,BS Management,639171238174.00,917.12,917,,,,,,,,,,,,
name2844,lastname2844,November,24,1,BS Management Engineering,639188046501.00,918.80,918,,,,,,,,,,,,
name2845,lastname2845,February,4,98,BS Comtech,639184918223.00,918.49,918,,,,,,,,,,,,
name2846,lastname2846,April,10,99,BS Management Engineering,639177282546.00,917.73,917,,,,,,,,,,,,
name2847,lastname2847,December,12,99,BS Legal Management,639182325516.00,918.23,918,,,,,,,,,,,,
name2848,lastname2848,April,26,97,BS Management,639271023450.00,927.10,927,,,,,,,,,,,,
name2849,lastname2849,March,7,98,BS Comtech,639276082859.00,927.61,927,,,,,,,,,,,,
name2850,lastname2850,July,8,99,BS Legal Management,639186504008.00,918.65,918,,,,,,,,,,,,
name2851,lastname2851,September,16,97,BS Legal Management,639276195428.00,927.62,927,,,,,,,,,,,,
name2852,lastname2852,October,16,98,BS Comtech,639183222888.00,918.32,918,,,,,,,,,,,,
name2853,lastname2853,March,9,97,BS Management Engineering,639174499502.00,917.45,917,,,,,,,,,,,,
name2854,lastname2854,October,2,97,BS Management,639179444113.00,917.94,917,,,,,,,,,,,,
name2855,lastname2855,March,25,99,BS Legal Management,639175865535.00,917.59,917,,,,,,,,,,,,
name2856,lastname2856,August,28,98,BS Comtech,639189808394.00,918.98,918,,,,,,,,,,,,
name2857,lastname2857,July,20,98,BS Legal Management,639176481354.00,917.65,917,,,,,,,,,,,,
name2858,lastname2858,September,10,1,BS Legal Management,639187186092.00,918.72,918,,,,,,,,,,,,
name2859,lastname2859,February,10,98,BS Comtech,639187617692.00,918.76,918,,,,,,,,,,,,
name2860,lastname2860,April,13,97,BS Management Engineering,639188196085.00,918.82,918,,,,,,,,,,,,
name2861,lastname2861,October,25,1,BS Management Engineering,639278266476.00,927.83,927,,,,,,,,,,,,
name2862,lastname2862,August,18,1,BS Management,639279253212.00,927.93,927,,,,,,,,,,,,
name2863,lastname2863,June,21,97,BS Management,639185656170.00,918.57,918,,,,,,,,,,,,
name2864,lastname2864,March,15,0,BS Legal Management,639277179379.00,927.72,927,,,,,,,,,,,,
name2865,lastname2865,July,4,1,BS Legal Management,639175958698.00,917.60,917,,,,,,,,,,,,
name2866,lastname2866,July,6,98,BS Management,639173892240.00,917.39,917,,,,,,,,,,,,
name2867,lastname2867,November,24,0,BS Management,639273074144.00,927.31,927,,,,,,,,,,,,
name2868,lastname2868,July,1,97,BS IT Entrepreneurship,639277798291.00,927.78,927,,,,,,,,,,,,
name2869,lastname2869,November,21,0,BS Management,639185359790.00,918.54,918,,,,,,,,,,,,
name2870,lastname2870,December,11,0,BS Management Engineering,639272346195.00,927.23,927,,,,,,,,,,,,
name2871,lastname2871,August,25,97,BS Management Engineering,639277234275.00,927.72,927,,,,,,,,,,,,
name2872,lastname2872,September,27,1,BS IT Entrepreneurship,639271379543.00,927.14,927,,,,,,,,,,,,
name2873,lastname2873,March,10,98,BS Management,639171134614.00,917.11,917,,,,,,,,,,,,
name2874,lastname2874,January,5,97,BS Comtech,639277393278.00,927.74,927,,,,,,,,,,,,
name2875,lastname2875,August,10,98,BS IT Entrepreneurship,639178201797.00,917.82,917,,,,,,,,,,,,
name2876,lastname2876,February,11,99,BS Legal Management,639173693835.00,917.37,917,,,,,,,,,,,,
name2877,lastname2877,July,1,97,BS Comtech,639276106781.00,927.61,927,,,,,,,,,,,,
name2878,lastname2878,March,28,97,BS Management Engineering,639177932792.00,917.79,917,,,,,,,,,,,,
name2879,lastname2879,April,24,98,BS Management Engineering,639273967121.00,927.40,927,,,,,,,,,,,,
name2880,lastname2880,February,17,99,BS Management Engineering,639172572375.00,917.26,917,,,,,,,,,,,,
name2881,lastname2881,March,9,98,BS Comtech,639177669207.00,917.77,917,,,,,,,,,,,,
name2882,lastname2882,May,21,98,BS Management,639185504672.00,918.55,918,,,,,,,,,,,,
name2883,lastname2883,August,6,97,BS Comtech,639275843862.00,927.58,927,,,,,,,,,,,,
name2884,lastname2884,October,21,0,BS Comtech,639272509158.00,927.25,927,,,,,,,,,,,,
name2885,lastname2885,December,15,97,BS IT Entrepreneurship,639271649265.00,927.16,927,,,,,,,,,,,,
name2886,lastname2886,January,8,98,BS IT Entrepreneurship,639188786978.00,918.88,918,,,,,,,,,,,,
name2887,lastname2887,June,4,98,BS Comtech,639273298355.00,927.33,927,,,,,,,,,,,,
name2888,lastname2888,July,13,99,BS Management,639187718854.00,918.77,918,,,,,,,,,,,,
name2889,lastname2889,June,23,99,BS Comtech,639181517927.00,918.15,918,,,,,,,,,,,,
name2890,lastname2890,December,11,0,BS Management,639277713339.00,927.77,927,,,,,,,,,,,,
name2891,lastname2891,March,21,98,BS Management,639274462333.00,927.45,927,,,,,,,,,,,,
name2892,lastname2892,February,23,99,BS Comtech,639183733234.00,918.37,918,,,,,,,,,,,,
name2893,lastname2893,January,18,97,BS Management Engineering,639173283871.00,917.33,917,,,,,,,,,,,,
name2894,lastname2894,November,2,99,BS Comtech,639175766693.00,917.58,917,,,,,,,,,,,,
name2895,lastname2895,March,5,97,BS Management,639173361035.00,917.34,917,,,,,,,,,,,,
name2896,lastname2896,August,1,97,BS Legal Management,639177401751.00,917.74,917,,,,,,,,,,,,
name2897,lastname2897,July,23,99,BS Legal Management,639172113662.00,917.21,917,,,,,,,,,,,,
name2898,lastname2898,December,13,99,BS Management Engineering,639179093290.00,917.91,917,,,,,,,,,,,,
name2899,lastname2899,October,27,99,BS Management,639174648422.00,917.46,917,,,,,,,,,,,,
name2900,lastname2900,August,28,1,BS Management Engineering,639279014834.00,927.90,927,,,,,,,,,,,,
name2901,lastname2901,December,16,98,BS Management,639274345932.00,927.43,927,,,,,,,,,,,,
name2902,lastname2902,February,10,99,BS Management,639175051081.00,917.51,917,,,,,,,,,,,,
name2903,lastname2903,November,19,99,BS Comtech,639274879324.00,927.49,927,,,,,,,,,,,,
name2904,lastname2904,December,15,99,BS Management Engineering,639176457354.00,917.65,917,,,,,,,,,,,,
name2905,lastname2905,August,8,99,BS Management Engineering,639174035790.00,917.40,917,,,,,,,,,,,,
name2906,lastname2906,October,21,1,BS Comtech,639178492969.00,917.85,917,,,,,,,,,,,,
name2907,lastname2907,January,15,99,BS Comtech,639172789927.00,917.28,917,,,,,,,,,,,,
name2908,lastname2908,April,21,99,BS IT Entrepreneurship,639182033834.00,918.20,918,,,,,,,,,,,,
name2909,lastname2909,January,10,0,BS Legal Management,639278319506.00,927.83,927,,,,,,,,,,,,
name2910,lastname2910,April,21,99,BS IT Entrepreneurship,639276755209.00,927.68,927,,,,,,,,,,,,
name2911,lastname2911,April,13,1,BS Legal Management,639186326112.00,918.63,918,,,,,,,,,,,,
name2912,lastname2912,December,14,98,BS Comtech,639271753974.00,927.18,927,,,,,,,,,,,,
name2913,lastname2913,August,10,97,BS Legal Management,639189387854.00,918.94,918,,,,,,,,,,,,
name2914,lastname2914,August,13,98,BS IT Entrepreneurship,639171108760.00,917.11,917,,,,,,,,,,,,
name2915,lastname2915,June,13,0,BS Management Engineering,639187197998.00,918.72,918,,,,,,,,,,,,
name2916,lastname2916,November,15,97,BS IT Entrepreneurship,639185511832.00,918.55,918,,,,,,,,,,,,
name2917,lastname2917,May,11,97,BS Management Engineering,639275868856.00,927.59,927,,,,,,,,,,,,
name2918,lastname2918,February,20,97,BS Management Engineering,639184086173.00,918.41,918,,,,,,,,,,,,
name2919,lastname2919,May,27,0,BS IT Entrepreneurship,639175186164.00,917.52,917,,,,,,,,,,,,
name2920,lastname2920,August,11,1,BS IT Entrepreneurship,639278444070.00,927.84,927,,,,,,,,,,,,
name2921,lastname2921,June,2,98,BS Management Engineering,639184969366.00,918.50,918,,,,,,,,,,,,
name2922,lastname2922,September,8,97,BS Legal Management,639272072739.00,927.21,927,,,,,,,,,,,,
name2923,lastname2923,July,17,99,BS Management Engineering,639272005044.00,927.20,927,,,,,,,,,,,,
name2924,lastname2924,November,15,97,BS Legal Management,639186006400.00,918.60,918,,,,,,,,,,,,
name2925,lastname2925,January,25,1,BS Legal Management,639276166818.00,927.62,927,,,,,,,,,,,,
name2926,lastname2926,April,23,99,BS Comtech,639276079838.00,927.61,927,,,,,,,,,,,,
name2927,lastname2927,May,12,99,BS Management Engineering,639172136738.00,917.21,917,,,,,,,,,,,,
name2928,lastname2928,October,20,1,BS Legal Management,639186306211.00,918.63,918,,,,,,,,,,,,
name2929,lastname2929,March,5,0,BS Management,639278894235.00,927.89,927,,,,,,,,,,,,
name2930,lastname2930,September,8,99,BS Management,639273348473.00,927.33,927,,,,,,,,,,,,
name2931,lastname2931,April,10,99,BS Management Engineering,639174979173.00,917.50,917,,,,,,,,,,,,
name2932,lastname2932,September,13,97,BS Legal Management,639185889792.00,918.59,918,,,,,,,,,,,,
name2933,lastname2933,March,4,97,BS Legal Management,639176071318.00,917.61,917,,,,,,,,,,,,
name2934,lastname2934,August,1,97,BS Comtech,639182435342.00,918.24,918,,,,,,,,,,,,
name2935,lastname2935,November,3,99,BS Legal Management,639173769934.00,917.38,917,,,,,,,,,,,,
name2936,lastname2936,December,11,0,BS Comtech,639178832016.00,917.88,917,,,,,,,,,,,,
name2937,lastname2937,July,18,97,BS IT Entrepreneurship,639272201469.00,927.22,927,,,,,,,,,,,,
name2938,lastname2938,February,25,98,BS Management,639271837625.00,927.18,927,,,,,,,,,,,,
name2939,lastname2939,August,8,97,BS Management Engineering,639279991860.00,928.00,927,,,,,,,,,,,,
